UruA84212
 1.0000000     0.0002110
 0.9937984     0.0038211
 0.9845244     0.0094057
 0.9751025     0.0146263
 0.9653542     0.0194612
 0.9554805     0.0240372
 0.9454904     0.0281219
 0.9349878     0.0314036
 0.9236664     0.0345827
 0.9114055     0.0384450
 0.8980538     0.0426863
 0.8837154     0.0469626
 0.8682533     0.0511910
 0.8515314     0.0554511
 0.8335355     0.0598418
 0.8144636     0.0643829
 0.7946194     0.0690373
 0.7744101     0.0737371
 0.7541832     0.0783368
 0.7339589     0.0827543
 0.7136106     0.0869991
 0.6930570     0.0911258
 0.6723272     0.0951570
 0.6514776     0.0990936
 0.6305688     0.1029290
 0.6096978     0.1066658
 0.5890281     0.1102696
 0.5686507     0.1136766
 0.5484814     0.1168318
 0.5283262     0.1197695
 0.5081879     0.1225474
 0.4882424     0.1251703
 0.4686522     0.1275709
 0.4494171     0.1296927
 0.4304492     0.1315228
 0.4117208     0.1330814
 0.3932865     0.1343683
 0.3751909     0.1353678
 0.3574669     0.1360629
 0.3401377     0.1364419
 0.3231906     0.1364552
 0.3064787     0.1360873
 0.2900495     0.1354752
 0.2741768     0.1346110
 0.2588839     0.1333717
 0.2439750     0.1316456
 0.2291981     0.1294306
 0.2144392     0.1268407
 0.1999069     0.1240464
 0.1858323     0.1209570
 0.1721505     0.1175745
 0.1590151     0.1140038
 0.1464527     0.1100198
 0.1341833     0.1056296
 0.1222666     0.1011186
 0.1109455     0.0966055
 0.1003808     0.0920980
 0.0905904     0.0875559
 0.0815209     0.0830419
 0.0731670     0.0786431
 0.0655278     0.0743733
 0.0585723     0.0702211
 0.0522520     0.0661695
 0.0465105     0.0622070
 0.0412885     0.0583358
 0.0365216     0.0545794
 0.0321490     0.0509756
 0.0281415     0.0475269
 0.0244822     0.0442101
 0.0211557     0.0409968
 0.0181530     0.0378541
 0.0154775     0.0347429
 0.0131146     0.0316457
 0.0109768     0.0286116
 0.0089914     0.0256842
 0.0071290     0.0228781
 0.0055019     0.0201141
 0.0042372     0.0173103
 0.0030744     0.0145830
 0.0019727     0.0119442
 0.0012121     0.0092848
 0.0006372     0.0066568
 0.0001744     0.0040857
 0.0000240     0.0015469
-0.0000071    -0.0009383
 0.0001351    -0.0033769
 0.0008339    -0.0057027
 0.0019629    -0.0078730
 0.0035570    -0.0097484
 0.0057323    -0.0110359
 0.0081508    -0.0120390
 0.0107803    -0.0127543
 0.0135977    -0.0132478
 0.0165777    -0.0136860
 0.0197294    -0.0140923
 0.0230692    -0.0144526
 0.0266186    -0.0147288
 0.0304045    -0.0148799
 0.0344590    -0.0148879
 0.0388230    -0.0148031
 0.0435391    -0.0147316
 0.0486494    -0.0146961
 0.0541965    -0.0146599
 0.0602224    -0.0145209
 0.0667943    -0.0142124
 0.0739920    -0.0137256
 0.0818964    -0.0130626
 0.0905666    -0.0122640
 0.0999966    -0.0114700
 0.1101537    -0.0106637
 0.1209613    -0.0094523
 0.1325626    -0.0077844
 0.1449598    -0.0060037
 0.1582180    -0.0044786
 0.1722563    -0.0026842
 0.1872274    -0.0003069
 0.2033102     0.0024371
 0.2204405     0.0050860
 0.2388972     0.0076728
 0.2584805     0.0103567
 0.2786831     0.0131038
 0.2990745     0.0157847
 0.3195668     0.0182929
 0.3403213     0.0206521
 0.3612417     0.0229466
 0.3820457     0.0251516
 0.4025847     0.0271742
 0.4230195     0.0289546
 0.4435943     0.0305127
 0.4644818     0.0319162
 0.4856534     0.0332402
 0.5068499     0.0345177
 0.5277868     0.0357031
 0.5483667     0.0367036
 0.5687767     0.0374546
 0.5892966     0.0379655
 0.6100502     0.0383268
 0.6308930     0.0385779
 0.6516877     0.0387044
 0.6723531     0.0386911
 0.6928248     0.0385306
 0.7130240     0.0382172
 0.7328748     0.0377330
 0.7523387     0.0370461
 0.7714657     0.0360991
 0.7904319     0.0348491
 0.8094055     0.0333049
 0.8284391     0.0315200
 0.8473853     0.0295726
 0.8659386     0.0275207
 0.8838286     0.0253570
 0.9008499     0.0231754
 0.9165798     0.0209949
 0.9311776     0.0184223
 0.9451925     0.0154603
 0.9585973     0.0123997
 0.9711268     0.0093716
 0.9826439     0.0062505
 0.9932773     0.0027988
 1.0000000     0.0002110
