UruA104612
 1.0000000     0.0001530
 0.9932232     0.0040896
 0.9830647     0.0105970
 0.9725910     0.0172082
 0.9616541     0.0235842
 0.9501365     0.0296774
 0.9378832     0.0355342
 0.9247467     0.0412628
 0.9105988     0.0469816
 0.8953854     0.0527921
 0.8791318     0.0587205
 0.8619095     0.0647484
 0.8438354     0.0708433
 0.8250494     0.0769564
 0.8057021     0.0830415
 0.7859380     0.0890490
 0.7658791     0.0949375
 0.7456237     0.1006714
 0.7252435     0.1062260
 0.7047992     0.1115822
 0.6843486     0.1167225
 0.6639339     0.1216304
 0.6436000     0.1262908
 0.6233828     0.1306908
 0.6033308     0.1348175
 0.5834840     0.1386525
 0.5638834     0.1421825
 0.5445620     0.1453882
 0.5255339     0.1482485
 0.5067825     0.1507496
 0.4882784     0.1528816
 0.4699858     0.1546383
 0.4518566     0.1560188
 0.4338470     0.1570246
 0.4159282     0.1576625
 0.3980808     0.1579406
 0.3803081     0.1578634
 0.3626152     0.1574333
 0.3450158     0.1566565
 0.3275413     0.1555416
 0.3102343     0.1540969
 0.2931363     0.1523204
 0.2762856     0.1502185
 0.2597163     0.1477889
 0.2434536     0.1450432
 0.2275408     0.1419976
 0.2120258     0.1386740
 0.1969668     0.1350986
 0.1824271     0.1313063
 0.1684747     0.1273413
 0.1551804     0.1232382
 0.1425892     0.1190344
 0.1307366     0.1147553
 0.1196276     0.1104246
 0.1092561     0.1060666
 0.0996024     0.1017049
 0.0906409     0.0973596
 0.0823397     0.0930479
 0.0746622     0.0887835
 0.0675691     0.0845802
 0.0610221     0.0804480
 0.0549851     0.0763886
 0.0494202     0.0724052
 0.0442927     0.0684982
 0.0395665     0.0646712
 0.0352114     0.0609252
 0.0312036     0.0572533
 0.0275198     0.0536502
 0.0241335     0.0501169
 0.0210248     0.0466506
 0.0181773     0.0432471
 0.0155777     0.0399014
 0.0132084     0.0366133
 0.0110580     0.0333803
 0.0091136     0.0302015
 0.0073699     0.0270733
 0.0058240     0.0239914
 0.0044600     0.0209590
 0.0032509     0.0179852
 0.0022156     0.0150613
 0.0013813     0.0121760
 0.0007520     0.0093316
 0.0003025     0.0065351
 0.0000510     0.0037905
 0.0000150     0.0010991
 0.0001895    -0.0015578
 0.0007044    -0.0041598
 0.0015485    -0.0066669
 0.0030081    -0.0088828
 0.0050804    -0.0106037
 0.0075241    -0.0119021
 0.0101758    -0.0129579
 0.0130025    -0.0138181
 0.0159933    -0.0145093
 0.0191454    -0.0150565
 0.0224633    -0.0154777
 0.0259546    -0.0157981
 0.0296347    -0.0160018
 0.0335204    -0.0161075
 0.0376312    -0.0161198
 0.0419911    -0.0160245
 0.0466290    -0.0158127
 0.0515794    -0.0154837
 0.0568821    -0.0150270
 0.0625844    -0.0144287
 0.0687429    -0.0136736
 0.0754250    -0.0127442
 0.0827100    -0.0116182
 0.0906916    -0.0102676
 0.0994794    -0.0086550
 0.1092034    -0.0067423
 0.1200089    -0.0044842
 0.1320560    -0.0018342
 0.1454998     0.0012495
 0.1604669     0.0047879
 0.1769711     0.0087391
 0.1947923     0.0129909
 0.2135865     0.0173840
 0.2330543     0.0217877
 0.2529355     0.0261158
 0.2730212     0.0302964
 0.2931655     0.0342698
 0.3133125     0.0379943
 0.3334426     0.0414601
 0.3535373     0.0446577
 0.3735967     0.0475789
 0.3936352     0.0502155
 0.4136793     0.0525719
 0.4337420     0.0546517
 0.4538338     0.0564585
 0.4739514     0.0579969
 0.4940825     0.0592698
 0.5142170     0.0602677
 0.5343725     0.0609834
 0.5545799     0.0614200
 0.5748452     0.0615908
 0.5951525     0.0615024
 0.6154775     0.0611579
 0.6357911     0.0605581
 0.6560729     0.0596984
 0.6763122     0.0585732
 0.6965149     0.0571804
 0.7166835     0.0555171
 0.7368214     0.0535883
 0.7569157     0.0513994
 0.7769432     0.0489578
 0.7968641     0.0462742
 0.8166177     0.0433660
 0.8361157     0.0402531
 0.8552482     0.0369583
 0.8738978     0.0335042
 0.8919315     0.0299261
 0.9092129     0.0262647
 0.9255945     0.0225754
 0.9409557     0.0188710
 0.9552684     0.0151237
 0.9685826     0.0112761
 0.9809965     0.0072697
 0.9926262     0.0030599
 1.0000000     0.0001530
